rank,youtuber,subscribers,video_views,category,title,uploads,country,abbreviation,channel_type,video_views_rank,country_rank,video_views_for_the_last_30_days,lowest_monthly_earnings,highest_monthly_earnings,lowest_yearly_earnings,highest_yearly_earnings,subscribers_for_last_30_days,gross_tertiary_education_enrollment,population,unemployment_rate,urban_population,created_at
914,gymvirtual,12900000,2509752944.0,Sports,gymvirtual,1572,Spain,ES,Sports,3645.0,17.0,11993000.0,3000.0,48000.0,36000.0,575700.0,100000.0,28.1,47076781.0,13.96,37927409.0,2010-11-01
830,infobells,13700000,5178142148.0,Education,infobells,495,India,IN,Education,1289.0,113.0,23893000.0,6000.0,95600.0,71700.0,1100000.0,100000.0,94.3,1366417754.0,5.36,471031528.0,2011-10-20
777,infobells - Kannada,14200000,6554000320.0,Education,infobells - Kannada,433,India,IN,Education,912.0,110.0,141688000.0,35400.0,566800.0,425100.0,6800000.0,300000.0,94.3,1366417754.0,5.36,471031528.0,2014-03-13
180,infobells - Tamil,28900000,17930570614.0,Education,infobells - Tamil,555,India,IN,Education,149.0,44.0,109828000.0,27500.0,439300.0,329500.0,5300000.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2014-03-13
185,infobells - Telugu,28300000,14814192034.0,Education,infobells - Telugu,505,India,IN,Education,223.0,45.0,288110000.0,72000.0,1200000.0,864300.0,13800000.0,800000.0,94.3,1366417754.0,5.36,471031528.0,2014-03-13
340,invictor,21500000,8409641722.0,Gaming,INVICTOR,17,Chile,CL,People,4038708.0,2889.0,49.0,0.01,0.2,0.15,2.0,4.0,88.2,18952038.0,7.09,16610135.0,2016-07-26
499,jaanvi patel,17700000,7912733203.0,People & Blogs,jaanvi patel,512,India,IN,People,671.0,84.0,346753000.0,86700.0,1400000.0,1000000.0,16600000.0,900000.0,94.3,1366417754.0,5.36,471031528.0,2018-07-18
170,jacksepticeye,30100000,16246625836.0,Gaming,jacksepticeye,5114,United States,US,Games,183.0,2.0,40425000.0,10100.0,161700.0,121300.0,1900000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2007-02-24
883,jbalvinVEVO,13200000,20743586601.0,Music,jbalvinVEVO,237,Colombia,CO,Music,113.0,10.0,86270000.0,21600.0,345100.0,258800.0,4100000.0,216707.64517886302,51.3,50339443.0,9.71,40827302.0,2010-09-30
609,jeffreestar,15900000,2609358468.0,Howto & Style,jeffreestar,433,United States,US,Howto,3474.0,142.0,2006000.0,502.0,8000.0,6000.0,96300.0,254376.4261792882,88.2,328239523.0,14.7,270663028.0,2006-02-14
804,karameeshchannel,13900000,9106781518.0,Entertainment,karameeshchannel,2254,Jordan,JO,Music,526.0,3.0,87639000.0,21900.0,350600.0,262900.0,4200000.0,100000.0,88.2,10101694.0,14.72,9213048.0,2012-01-18
738,les boys tv2,14500000,4577292740.0,Entertainment,les boys tv2,453,United States,US,Film,1565.0,156.0,449576.0,112.0,1800.0,1300.0,21600.0,230269.60921424386,88.2,328239523.0,14.7,270663028.0,2017-02-07
697,melanie martinez,14900000,4395184343.0,Music,melanie martinez,127,United States,US,Music,1656.0,152.0,56358000.0,14100.0,225400.0,169100.0,2700000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2007-11-03
309,mmoshaya,22600000,17507060680.0,People & Blogs,mmoshaya,1189,Saudi Arabia,SA,Entertainment,156.0,1.0,73829000.0,18500.0,295300.0,221500.0,3500000.0,100000.0,49.3,34268528.0,5.93,28807838.0,2010-12-11
353,nigahiga,21000000,4380564906.0,Entertainment,nigahiga,403,United States,US,Entertainment,1671.0,100.0,2476000.0,619.0,9900.0,7400.0,118900.0,353887.65488262346,88.2,328239523.0,14.7,270663028.0,2006-07-21
476,officialpsy,18100000,10703830496.0,Music,officialpsy,131,South Korea,KR,Music,393.0,10.0,64989000.0,16200.0,260000.0,195000.0,3100000.0,307154.6683151851,51.3,51709098.0,4.15,42106719.0,2010-10-04
870,penguinz0,13300000,7773543609.0,Gaming,penguinz0,4613,United States,US,Entertainment,689.0,166.0,188948000.0,47200.0,755800.0,566800.0,9100000.0,200000.0,88.2,328239523.0,14.7,270663028.0,2007-05-07
139,rezendeevil,32100000,13061739758.0,Gaming,rezendeevil,11882,Brazil,BR,Entertainment,287.0,9.0,44505000.0,11100.0,178000.0,133500.0,2100000.0,519745.5800151086,88.2,212559417.0,12.08,183241641.0,2012-02-12
465,shakiraVEVO,18400000,25367126292.0,Music,shakiraVEVO,197,United States,US,Music,72.0,120.0,267126000.0,66800.0,1100000.0,801400.0,12800000.0,316298.8124012661,88.2,328239523.0,14.7,270663028.0,2009-09-02
428,shane,19200000,4329121104.0,People & Blogs,shane,570,United States,US,Comedy,1705.0,114.0,2730000.0,683.0,10900.0,8200.0,131100.0,318870.6908406572,88.2,328239523.0,14.7,270663028.0,2005-09-22
256,shfa show India,24200000,15724160183.0,Entertainment,shfa show India,469,United Arab Emirates,AE,People,203.0,3.0,151208000.0,37800.0,604800.0,453600.0,7300000.0,200000.0,36.8,9770529.0,2.35,8479744.0,2019-04-01
500,tanboy kun,17700000,3647267655.0,People & Blogs,tanboy kun,739,Indonesia,ID,Entertainment,2169.0,17.0,48174000.0,12000.0,192700.0,144500.0,2300000.0,100000.0,28.1,270203917.0,4.69,151509724.0,2016-10-27
862,theRadBrad,13300000,6050102764.0,Gaming,theRadBrad,8195,United States,US,Games,1038.0,167.0,15694000.0,3900.0,62800.0,47100.0,753300.0,209158.48542258053,88.2,328239523.0,14.7,270663028.0,2006-11-27
193,toycantando,27700000,15777682516.0,Music,toycantando,619,Colombia,CO,Music,197.0,4.0,173836000.0,43500.0,695300.0,521500.0,8300000.0,200000.0,51.3,50339443.0,9.71,40827302.0,2009-07-07
301,toyorbabytv,22900000,16298342829.0,Music,toyorbabytv,1159,Jordan,JO,Music,181.0,2.0,169056000.0,42300.0,676200.0,507200.0,8100000.0,300000.0,88.2,10101694.0,14.72,9213048.0,2012-11-01
368,tuzelity SHUFFLE,20700000,8658941531.0,People & Blogs,tuzelity SHUFFLE,889,Russia,RU,People,570.0,3.0,552266000.0,138100.0,2200000.0,1700000.0,26500000.0,1600000.0,88.2,144373535.0,4.59,107683889.0,2015-10-26
899,twenty one pilots,13100000,5264039679.0,Music,twenty one pilots,194,United States,US,Music,1255.0,169.0,50922000.0,12700.0,203700.0,152800.0,2400000.0,204305.70911638404,88.2,328239523.0,14.7,270663028.0,2009-09-05
293,unknown boy varun,23100000,9299371231.0,Music,unknown boy varun,456,India,IN,Music,506.0,58.0,304021000.0,76000.0,1200000.0,912100.0,14600000.0,700000.0,94.3,1366417754.0,5.36,471031528.0,2016-09-27
60,whinderssonnunes,44200000,4274709210.0,Comedy,whinderssonnunes,558,Brazil,BR,Comedy,1741.0,4.0,26683000.0,6700.0,106700.0,80100.0,1300000.0,589978.434950292,88.2,212559417.0,12.08,183241641.0,2013-01-21
603,wifistudy,16000000,3018032423.0,Education,wifistudy by Unacademy,52144,India,IN,Education,2855.0,94.0,14287000.0,3600.0,57100.0,42900.0,685800.0,256940.840781447,94.3,1366417754.0,5.36,471031528.0,2014-07-26
645,zayn,15400000,4909687948.0,Music,zayn,21,United States,US,Music,1401.0,147.0,36790000.0,9200.0,147200.0,110400.0,1800000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2016-01-26
506,zbing z.,17600000,9269174070.0,Gaming,zbing z.,3151,Thailand,TH,Games,511.0,7.0,55127000.0,13800.0,220500.0,165400.0,2600000.0,295963.8169751071,28.1,69625582.0,0.75,35294600.0,2014-03-12
